Obs,RegOut1,ClassLabel,RegOut2,TimeTouchBps,Input1,Input2,Input3,Input4,Input5
36934,207.512,TRUE,16.34,0.7757,0.939759036,0.86363,0,0,0
36935,48.3417,FALSE,314.94,4.1738,0.898058252,0.92178,0,0,56.46
36936,1209.2443,TRUE,9.05,29.9326,0.791666667,0,0,0,0
36937,80.7967,FALSE,2.36,0.5641,1,0,0,0,0
36938,157.324,TRUE,640.54,5.7124,0.874066169,0,0.92,2.3845,25.84
36939,137.8022,FALSE,14.04,1.175,0.842105263,0,0,0,7.73
36940,87.8255,FALSE,59.57,2.6752,0.842105263,0,0,0,0.61
36941,89.4274,FALSE,1416.32,5.7325,0.79375,0.80594,113.7,292.5567,43.72
36942,159.0997,TRUE,59.62,3.0664,0.913043478,0,0,0,0
36943,55.2622,FALSE,372.79,1.9423,0,0,0,0,37.3
36944,120.8738,FALSE,29.17,3.7024,0.936170213,0.94117,0,0,0
36945,269.3775,TRUE,29.28,3.9192,0.894736842,0.92857,0,0,0
36946,572.193,TRUE,68.42,71.6025,0.8,0.88571,26.19,67.4084,0
36947,161.7787,TRUE,143.52,9.0454,0.833333333,0,0,0,0
36948,96.1901,FALSE,3983.36,3.357,0.81626506,0.01823,116.64,300.1204,31.58
36949,690.6122,TRUE,19.54,19.5704,1,0.92307,0,0,0
36950,64.1154,FALSE,117.24,2.5947,0.813229572,0,0,0,7.86
36951,190.0685,TRUE,190.47,14.4911,0.754385965,0,71.98,185.1999,13.24
36952,89.1756,FALSE,22.56,0.2801,0.900826446,0,0,0,0
36953,273.6713,TRUE,20.75,9.1903,1,0,0,0,0
36954,536.0533,TRUE,76.16,37.0048,0.612903226,0.81818,0,0,32.74
36955,206.5894,TRUE,143.72,19.76,0,0,0,0,0
36956,114.5435,FALSE,68.41,1.197,0.74025974,0,0,0,12.38
36957,86.4602,FALSE,12.67,0.1587,1,0,0,0,0
36958,118.0032,FALSE,22.77,7.6034,1,0,0,0,0
36959,186.0796,TRUE,44.36,11.3779,0.826086957,0,0,0,7.73
36960,276.0944,TRUE,91.16,14.6807,0.890196078,0,0,0,3.1
36961,114.0236,FALSE,60.31,22.0752,0.875,0,0,0,0.46
36962,278.4635,TRUE,110.02,43.6889,0.982142857,0.44,0,0,0
36963,251.259,TRUE,315.8,65.711,0.826388889,0,0,0,2.97
36964,70.9877,FALSE,742.56,2.2887,0.916773367,0,58.15,131.7108,2.19
36965,492.8114,TRUE,93.58,87.7879,1,1,0,0,28.72
36966,317.3992,TRUE,72.93,23.0986,0.590163934,0,8.25,21.2355,22.34
36967,185.8723,TRUE,45.97,24.7652,1,1,0,0,0
36968,192.2895,TRUE,26.48,0.3222,0.727272727,0.625,0,0,0
36969,25.593,FALSE,18.65,0.1893,1,0,0,0,0
36970,300.4257,TRUE,145.25,34.7894,0.740816327,0,0,0,0.52
36971,65.8499,FALSE,31.96,2.2842,1,0,0,0,0
36972,254.2798,TRUE,69.34,16.9068,0.96031746,0,0,0,0.23
36973,125.8279,FALSE,127.78,4.9073,0.745283019,0.23333,0,0,3.43
36974,105.2979,FALSE,141.31,4.2835,0.866666667,0.875,38.07,97.962,4.96
36975,430.9079,TRUE,9.52,23.8149,1,1,0,0,0
36976,98.4234,FALSE,114.66,3.0189,0.858934169,0,0,0,4.12
36977,88.3239,FALSE,31.82,1.0991,0.935483871,0,0,0,0
36978,127.935,FALSE,182.18,3.8431,0.958333333,0.83333,48.75,125.4335,0
36979,99.1429,FALSE,274.38,3.6074,0.927007299,0,0,0,0.54
36980,98.1616,FALSE,39.11,1.2032,0.755813953,0,0,0,0
36981,78.661,FALSE,221.17,3.8216,0.836820084,0,0,0,0.3
36982,394.5447,TRUE,4.22,4.2858,1,0.71428,0,0,0
36983,74.8081,FALSE,336.64,3.3135,0.814814815,0.30555,38.43,98.8875,0
36984,158.6907,TRUE,182.12,10.7874,0.913043478,0,27.96,63.3359,0
36985,67.968,FALSE,1107.16,3.9325,0.821396994,0.75,120.71,285.6316,114.28
36986,89.4007,FALSE,124.08,2.2272,0.894736842,0,0,0,0
36987,26.6225,FALSE,391.05,0.7611,0.785276074,0.72619,124.76,308.293,0
36988,144.626,FALSE,936.05,275.5051,0.601659751,0,0,0,0
36989,24.321,FALSE,385.86,3.7501,0.935960591,0.14772,24.16,62.1779,0
36990,102.1757,FALSE,36.83,0.836,0.816901408,0,0,0,7.71
36991,190.0906,TRUE,2.87,9.3696,1,0,0,0,0
36992,176.3261,TRUE,33.74,1.7768,0.838461538,0,0,0,0
36993,281.9049,TRUE,45.05,14.3583,0.902255639,0,9.42,24.2383,7.73
36994,1185.1729,TRUE,1.18,20.6278,1,0,0,0,0
36995,230.5714,TRUE,36.13,7.0712,0.946666667,0.7619,0,0,0
36996,94.2461,FALSE,196.57,4.065,0.792207792,0,0,0,0.95
36997,447.6195,TRUE,14.97,14.0638,1,1,0,0,0
36998,86.5702,FALSE,477.11,6.5419,0.72027972,0.68534,99.58,236.1575,0.22
36999,214.865,TRUE,150.76,6.6464,0.943181818,0.76136,46.69,96.6553,0
37000,202.6244,TRUE,85.99,30.8823,0.916666667,0,0,0,0
37001,24.6612,FALSE,4.14,0.2797,0.96,0,0,0,0.54
37002,184.5473,TRUE,81.35,56.8216,1,0,0,0,0
37003,77.6494,FALSE,147.59,0.7891,0.895551257,0,0,0,0.54
37004,155.1036,TRUE,13.62,0.6096,0.897435897,0,0,0,0
37005,122.6494,FALSE,25.43,5.3804,0.918604651,0,0,0,0
37006,35.5609,FALSE,1382.02,1.6381,0.867959034,0.71275,128.83,331.5014,68.61
37007,92.1574,FALSE,135.81,13.2754,0.741935484,0,0,0,15.07
37008,126.4344,FALSE,184.02,21.5407,0.842105263,0.75,0,0,16.18
37009,529.789,TRUE,49.49,28.8526,0.887755102,0,0,0,8.69
37010,148.574,FALSE,194.24,7.2677,0.991666667,0.84,0,0,0
37011,60.966,FALSE,100.55,0.9311,0.671428571,0,28.6,73.588,0
37012,281.0797,TRUE,39.92,13.9743,0.490566038,0,0,0,0.3
37013,93.7306,FALSE,131.44,0.5913,0.92173913,0,0,0,0
37014,86.4509,FALSE,202.4,2.8347,0.90625,0,0,0,0
37015,152.5732,TRUE,24.19,1.1382,0.904109589,0.85714,0,0,0
37016,180.1886,TRUE,52.86,7.0728,0.985915493,0.89473,0,0,0
37017,1467.3852,TRUE,7.03,41.1008,1,0,0,0,0
37018,177.7664,TRUE,319.9,8.7874,0.975903614,0.02238,0,0,4.79
37019,213.8287,TRUE,21.73,4.7012,1,0,0,0,0
37020,211.1459,TRUE,3.51,7.6169,1,0,0,0,0
37021,211.1648,TRUE,57.99,11.263,1,1,23.31,59.9975,0
37022,45.8779,FALSE,159.54,0.9148,0.841409692,0,0,0,0
37023,285.5141,TRUE,17.91,21.7866,1,0,0,0,0
37024,96.2515,FALSE,799.48,1.6993,0.893660532,0,47.26,121.6146,3.72
37025,109.2443,FALSE,98.54,0.9844,0.800687285,0,0,0,0
37026,87.4459,FALSE,294.63,2.8141,0.704035874,0.67164,51.02,131.2785,1.93
37027,48.5302,FALSE,1848.85,2.4835,0.808853119,0.63661,110.51,250.32,33.06
37028,183.2942,TRUE,75.17,38.7886,1,0.70588,0,0,0
37029,192.1508,TRUE,8.65,0.9983,1,0,0,0,0
37030,100.1173,FALSE,432.37,2.0439,0.757894737,0.73191,21.87,56.2881,0.66
37031,112.2984,FALSE,132.25,6.3078,1,0,19.35,49.7861,0
37032,146.4242,FALSE,60.3,7.1896,0.940092166,0,0,0,3.48
37033,272.7057,TRUE,251.78,76.9843,1,0,38.97,100.2686,0
37034,43.2794,FALSE,187.79,3.0942,0.86440678,0.5,0,0,43.35
37035,205.5545,TRUE,3.47,3.9236,0.909090909,1,0,0,0
37036,99.6493,FALSE,286.98,5.1199,0.679104478,0,0,0,1.25
37037,660.825,TRUE,7.86,26.0814,1,0,0,0,0
37038,404.4195,TRUE,89.72,38.5754,0.877984085,0,0,0,0.77
37039,439.1064,TRUE,42.51,42.9239,0.909090909,0,0,0,0
37040,99.5887,FALSE,21.95,1.8073,1,0,0,0,0
37041,84.1826,FALSE,59.26,0.9714,0.68,0.15384,0,0,0.52
37042,210.5947,TRUE,815.34,18.4474,0.901960784,0.05801,32.36,83.2719,29.25
37043,308.5225,TRUE,7.25,1.0779,0.571428571,1,0,0,0
37044,33.8995,FALSE,3423.46,3.9667,0.820376914,0.6979,330.11,646.6478,11.62
37045,56.1997,FALSE,43.57,2.8174,0.703703704,0,0,0,1.27
37046,2122.0303,TRUE,92.92,727.1652,1,0,10.81,24.5028,0
37047,224.4868,TRUE,144.04,10.2116,0.907692308,0,40.66,104.63,16.41
37048,214.5449,TRUE,116.4,27.9112,1,0.07692,0,0,0
37049,194.8975,TRUE,101.95,6.2493,1,0.38961,0,0,0
37050,74.3953,FALSE,143.88,0.5211,0.81443299,0.82524,19.82,50.9985,6.29
37051,892.0699,TRUE,49.14,181.4696,1,1,0,0,0
37052,83.6516,FALSE,546.14,2.6999,0.78245614,0.46218,0,0,62.81
37053,140.1991,FALSE,176.62,1.3933,0.836283186,0,24.39,62.7774,0.17
37054,78.2645,FALSE,294.81,0.3739,0.618075802,0.54761,0,0,7.82
37055,171.0338,TRUE,20.37,2.876,0.8,0,0,0,0
37056,316.7699,TRUE,67.53,14.7351,0.844559585,0,0,0,2.73
37057,127.5809,FALSE,50.88,1.3173,0.631578947,0,0,0,0
37058,176.5998,TRUE,236.49,8.546,0.514925373,0.11111,0,0,2.97
37059,34.7751,FALSE,993.52,2.2068,0.274725275,0.34317,97.76,251.5499,8.01
37060,79.2169,FALSE,58.82,0.6505,0.831775701,0,0,0,3.45
37061,304.9979,TRUE,26.51,21.9893,0.962962963,0,0,0,2.97
37062,165.5494,TRUE,52.88,9.1643,1,0,23.32,60,0
37063,371.4007,TRUE,7.67,2.8995,0.934782609,0,0,0,0
37064,346.3632,TRUE,72.11,18.8861,0.945288754,0,3.45,8.8813,6.85
37065,193.1312,TRUE,205.93,11.389,0.80952381,0.04,0,0,8.11
37066,332.5071,TRUE,252.86,105.5763,0.925,0.1923,11.01,28.3348,0
37067,105.3177,FALSE,209.54,2.9653,0.940397351,0,25.38,65.3127,0.3
37068,264.6912,TRUE,12.86,8.3288,0.833333333,1,0,0,0
37069,-1169.0765,FALSE,355.6,860.9626,1,0.03921,0,0,0
37070,257.718,TRUE,100.92,17.4009,0.474452555,0,38.48,99.0167,2.47
37071,526.1527,TRUE,8.67,17.5588,0.813559322,0,0,0,0
37072,241.2396,TRUE,112.91,47.8541,1,0,0,0,0
37073,221.9885,TRUE,109.56,41.5554,0.980392157,0,0,0,0
37074,68.3406,FALSE,1206.29,3.6241,0.859775931,0,95.98,214.5803,64.96
37075,335.9271,TRUE,15.62,13.8847,0.95,0,0,0,0
37076,398.0009,TRUE,46.85,53.6988,1,1,0,0,0
37077,185.9943,TRUE,115.18,4.4687,0.817391304,0.78571,16.76,43.1391,0
37078,178.0936,TRUE,89.66,10.9166,0.9,0.52173,0,0,0
37079,405.6887,TRUE,20.73,3.0404,0.926380368,0,0,0,0.46
37080,301.8093,TRUE,20.48,2.6838,0.872340426,0,0,0,0
37081,387.0307,TRUE,69.9,57.8284,1,0,0,0,0
37082,89.6025,FALSE,485.74,5.7716,0.578587699,0.62765,77.59,199.6506,3.07
37083,196.5608,TRUE,25.75,8.3637,1,0,0,0,0
37084,144.7964,FALSE,35.44,1.6505,0.916666667,0,0,0,0
37085,184.141,TRUE,174.44,10.0469,0.905405405,0.25,42.9,103.0395,0
37086,138.8697,FALSE,391.27,1.6927,0.459183673,0.01098,25.56,65.7799,0
37087,28.1901,FALSE,24.17,0.3682,0.565217391,0,0,0,1.13
37088,141.7691,FALSE,0.02,0.0276,1,0,0,0,0
37089,89.9561,FALSE,69.29,1.614,0.913043478,0,0,0,0
37090,56.5637,FALSE,165.74,4.1846,0.775700935,0,0,0,3.9
37091,144.8178,FALSE,47.4,2.3065,0.827586207,0,0,0,1.84
37092,12.7203,FALSE,6623.9,2.9065,0.839342188,0.84896,132.38,299.8537,95.17
37093,18.2755,FALSE,2858.01,2.9577,0.343376623,0,0,0,222.54
37094,85.7038,FALSE,127.26,0.5969,0.720588235,0,28.68,68.3378,0
37095,138.4305,FALSE,117.05,0.8092,0.882352941,0.52173,17.84,40.4239,54.72
37096,679.1757,TRUE,96.32,91.4986,1,0,13.6,35.0023,0
37097,144.0592,FALSE,67.55,2.8003,0,0,15.81,40.7013,0
37098,223.8569,TRUE,5.39,4.7654,0.9375,0,0,0,0
37099,241.9413,TRUE,537.75,28.9305,0.597222222,0.40441,0,0,30.67
37100,24.0262,FALSE,6333.92,2.8038,0.833514986,0,0,0,144.79
37101,307.9457,TRUE,24.81,26.8217,0.862068966,0,0,0,0
37102,99.3979,FALSE,162.84,2.0927,0.780821918,0.35135,0,0,9.12
37103,151.4465,TRUE,470.39,13.6397,0.75,0.01449,0,0,0
37104,13.4347,FALSE,5133.86,1.6421,0.826861361,0.75558,0.03,0.0859,84.58
37105,165.7174,TRUE,40.32,5.1036,0.940092166,0,0,0,0
37106,236.7413,TRUE,17.63,8.1625,1,0,0,0,0
37107,77.795,FALSE,112.23,3.3381,0.8,0,0,0,41.68
37108,44.5348,FALSE,679.24,2.3208,0.931726908,0.59731,0,0,0.22
37109,328.8198,TRUE,43.08,14.3603,0.813953488,0,0,0,0
37110,100.1931,FALSE,616.74,4.9611,0.897101449,0.06806,0,0,1.9
37111,60.3992,FALSE,133.39,2.1867,0.9,0,0,0,1.19
37112,212.2547,TRUE,22.37,21.5543,0.95,0,0,0,0
37113,141.4699,FALSE,280.81,6.5231,0.831606218,0,51.12,124.3227,17.53
37114,193.1395,TRUE,61.32,14.9383,1,0.53846,0,0,0
37115,113.101,FALSE,217.42,2.9684,0.834586466,0.46153,43.67,112.3677,4.33
37116,83.6858,FALSE,647.85,4.0957,0.702627939,0,83.37,214.5237,0
37117,358.9648,TRUE,17.03,15.7866,1,0,0,0,0
37118,102.2801,FALSE,430.79,5.7547,0.8825,0.79838,57.16,147.0786,0.23
37119,17.4697,FALSE,938.08,5.093,0.811594203,0.56132,54.57,131.6671,50.31
37120,196.6943,TRUE,44.26,1.476,0.978947368,0.16,0,0,0.77
37121,804.9351,TRUE,66.99,132.3973,1,0,0,0,0
37122,262.744,TRUE,25.44,22.3503,0.988372093,0,0,0,0
37123,42.1729,FALSE,2417.19,2.8472,0.723820483,0.09202,365.19,861.2038,2.85
37124,89.2018,FALSE,600.99,6.0983,0.633333333,0.58823,80.3,206.6287,16.41
37125,225.4036,TRUE,13.87,1.81,1,0,11.23,28.9068,0
37126,282.9736,TRUE,26.98,186.8197,1,0,0,0,0
37127,13.8003,FALSE,201.88,0.3821,0.973684211,0.95714,0,0,0
37128,103.9804,FALSE,493.38,52.6306,0.927272727,0.94117,16.23,36.7729,12.38
37129,90.7548,FALSE,15.62,0.6547,0.836363636,0,0,0,0
37130,234.6765,TRUE,104.15,8.5119,0.915254237,0,26.97,52.84,3.32
37131,110.9135,FALSE,20.91,0.1896,0.9375,0,0,0,0
37132,137.2378,FALSE,315.64,7.7912,0.858895706,0,21.57,55.5185,0.66
37133,37.9583,FALSE,5594.77,3.1276,0.670055923,0.51707,67.55,153.0035,102.34
37134,413.1894,TRUE,13.41,19.5587,1,0,0,0,0
37135,122.0113,FALSE,84.5,6.8917,0.763636364,0,17.61,39.8933,0.63
37136,228.9158,TRUE,13.33,5.7722,1,1,0,0,0
37137,123.447,FALSE,70.31,2.9052,0.931506849,0,0,0,0
37138,144.4119,FALSE,139.35,27.4789,0.954545455,0,0,0,0.65
37139,175.3279,TRUE,145.52,11.4393,0.76635514,0,0,0,7.01
37140,228.6084,TRUE,81.87,5.9741,0.944444444,0,0,0,0.3
37141,241.8105,TRUE,146.84,34.6863,1,0.91304,0,0,0
37142,70.6814,FALSE,1278.11,1.6436,0.861190704,0,164.08,422.1708,69.25
37143,54.4341,FALSE,253.9,0.4166,0.878953108,0,0,0,0.23
37144,903.5304,TRUE,50.82,62.3524,1,0.25,16.98,33.2678,0
37145,497.5442,TRUE,8.98,640.165,0,1,0,0,1.59
37146,224.3828,TRUE,25.4,21.6884,0.985074627,0,0,0,0
37147,213.5637,TRUE,434.64,28.2727,0.608333333,0.85567,0,0,0.95
37148,77.7472,FALSE,65.31,2.7181,0.833333333,0,0,0,0
37149,19.854,FALSE,71.36,0.9733,0.803921569,0,24.16,62.1779,0.22
37150,107.6124,FALSE,2965.36,5.0577,0.665852169,0.13753,40.78,104.9335,21.61
37151,249.5922,TRUE,3.41,5.1319,0.875,0,0,0,0.3
37152,129.1569,FALSE,76.32,5.7133,1,0,0,0,0
37153,202.0874,TRUE,377.8,29.509,0.807692308,0.6312,0,0,0.92
37154,120.1147,FALSE,110.06,4.9763,1,0,59.53,153.187,0
37155,21.6764,FALSE,59.39,0.5577,0.941176471,0,0,0,0.85
37156,200.6383,TRUE,44.74,7.6994,0.966101695,0.5,0,0,0
37157,334.9883,TRUE,4.04,18.8602,1,0.5,0,0,0
37158,114.1996,FALSE,38.91,2.981,0.737373737,0,0,0,5.49
37159,58.9057,FALSE,1016.9,1.6653,0.729885057,0.0405,41.09,105.7446,6.09
37160,602.4113,TRUE,122.04,113.2886,1,0,0,0,75.01
37161,23.0911,FALSE,46.12,0.5765,0.791666667,0,0,0,8.77
37162,19.3141,FALSE,139.83,3.6963,1,0,0,0,27.67
37163,21.019,FALSE,1906.07,1.871,0.751043115,0.65872,47.44,107.472,31.87
37164,203.0939,TRUE,17.31,7.5308,0.962264151,0.82352,0,0,0.3
37165,456.3284,TRUE,18.49,31.3937,0.875,0,0,0,0
37166,255.5376,TRUE,2.21,2.5648,0.956521739,0,0,0,0.3
37167,42.6442,FALSE,425.07,3.0054,0.871794872,0.72123,0,0,6.94
37168,704.691,TRUE,43.62,43.3446,1,0,0,0,0
37169,222.233,TRUE,39.48,13.3171,1,0.35714,0,0,0
37170,1305.2651,TRUE,32.09,796.8239,0.75,0,0,0,0
37171,92.6892,FALSE,216.19,3.1181,0.492647059,0.46551,26.8,68.9709,3.52
37172,196.2631,TRUE,47.83,19.1291,1,0,0,0,0
37173,386.7711,TRUE,17.34,14.0663,0.984615385,0,0,0,0
37174,136.5382,FALSE,32.07,0.8893,0.932432432,0,0,0,8.36
37175,357.1633,TRUE,9.13,3.5693,0.90625,0.96,0,0,0
37176,224.3651,TRUE,84.75,7.7228,0.701986755,0,24.06,61.9216,4.14
37177,74.7204,FALSE,639.73,0.854,0.066095471,0,13.61,35.0423,8.22
37178,49.2635,FALSE,825.18,1.6483,0.923896499,0,65.71,157.1753,63.9
37179,137.6523,FALSE,71.98,16.1698,1,1,0,0,0
37180,755.9016,TRUE,35.74,23.6252,1,0.57142,0,0,0
37181,224.8305,TRUE,97.93,53.4573,1,0,0,0,1.59
37182,100.888,FALSE,36.47,7.2385,1,0,0,0,3.19
37183,148.2736,FALSE,8.96,1.178,1,0,0,0,0
37184,491.4508,TRUE,122.63,11.4148,0.938045375,0,0,0,3.48
37185,428.0331,TRUE,2.29,4.4412,0.933333333,0,0,0,0
37186,110.5356,FALSE,59.62,4.3185,0.759259259,0,0,0,1.24
37187,147.8821,FALSE,80.66,25.8766,1,0,0,0,0
37188,63.0782,FALSE,138.32,0.7601,0.079365079,0,17.18,38.9205,6.85
37189,263.7753,TRUE,12.82,12.7649,1,0,0,0,0
37190,122.6054,FALSE,203.37,11.2899,0.815789474,0.32608,0,0,0
37191,94.8681,FALSE,119.63,5.9729,0.675,0,0,0,6.6
37192,76.9104,FALSE,166.21,1.4983,0.801916933,0.8764,0,0,0.99
37193,163.1493,TRUE,272.34,62.8012,1,0.34482,0,0,34.42
37194,287.4519,TRUE,36.42,8.1574,1,0,24.16,62.1779,0
37195,197.0559,TRUE,32.29,3.2607,1,0.22222,0,0,0
37196,1193.0871,TRUE,31.58,76.2038,1,0.68421,0,0,3.18
37197,188.9731,TRUE,28.98,7.611,0.68,0.83333,0,0,0
37198,125.509,FALSE,49.34,1.7336,0.857142857,0,11.22,28.8723,0
37199,118.7299,FALSE,105.19,2.553,0.841269841,0,41.91,107.8464,1.59
37200,69.8871,FALSE,704.2,5.8402,0.714836224,0.73239,78.55,177.9221,3.95
37201,202.6069,TRUE,25.97,0.7512,0,0,0,0,0
37202,127.7581,FALSE,328.23,2.1647,0.621495327,0.58441,0,0,1.12
37203,879.5491,TRUE,53.61,39.0336,0.928571429,0.875,13.79,27.533,0
37204,174.9517,TRUE,93.79,6.1957,0.931372549,0,0,0,0
37205,200.3135,TRUE,69.71,3.9642,0.85,0.54545,0,0,0
37206,369.5347,TRUE,127.91,63.8318,1,0,0,0,0
37207,199.9232,TRUE,87.69,20.6409,1,0.125,0,0,0
37208,128.12,FALSE,90.37,2.2934,0.9375,0,50.3,126.6589,0
37209,148.9278,FALSE,316.43,2.8162,0.645550528,0,0,0,28.75
37210,225.0282,TRUE,217.71,35.4511,0.97254902,0.88805,25.95,66.7734,3.82
37211,1721.6934,TRUE,10.28,37.6852,0.935483871,0,0,0,0
37212,51.2619,FALSE,1078.88,6.8187,0.817174515,0.36625,0,0,24.1
37213,189.3988,TRUE,68.03,11.3637,0.978947368,0.68965,0,0,0.3
37214,61.0283,FALSE,196.02,2.8992,0.897435897,0.03125,0,0,7.17
37215,102.531,FALSE,356.83,3.6629,0.775,0.75757,51.69,133.0099,6.23
37216,340.0037,TRUE,117.28,13.5484,1,0.0566,0,0,0
37217,150.1003,TRUE,204.94,2.916,0.783505155,0.16326,0,0,82.13
37218,167.7017,TRUE,47.45,2.6846,0.870967742,0,0,0,0.85
37219,196.9268,TRUE,72.15,0.5591,0.988372093,0,0,0,0.62
37220,251.136,TRUE,63.06,7.6248,0.991869919,0.6,0,0,0
37221,70.691,FALSE,24.16,0.3232,0.935483871,0,0,0,0
37222,54.8954,FALSE,99.56,3.0714,0.842105263,0,0,0,6.78
37223,74.7038,FALSE,101.08,2.5698,0.867346939,0.76666,32.68,74.0366,0
37224,267.8738,TRUE,43.84,38.8914,1,0.88888,0,0,0
37225,124.4045,FALSE,89.22,1.9357,0.809782609,0,0,0,3.57
37226,115.271,FALSE,113.65,3.2819,0.408,0,0,0,0.72
37227,164.6513,TRUE,152.28,67.9709,1,0.35294,0,0,46.31
37228,43.0836,FALSE,181.85,3.8723,0.666666667,0.5,25.71,66.1736,7.96
37229,40.6947,FALSE,89.45,2.0632,0.827586207,0.80555,0,0,7.51
37230,53.9584,FALSE,589.18,4.6355,0.761643836,0.54255,29.62,76.229,27.54
37231,128.8019,FALSE,251.13,3.1808,0.828571429,0,0,0,5.49
37232,232.1628,TRUE,533.7,49.7855,0.980952381,0.09917,0,0,119.67
37233,200.301,TRUE,11.28,2.198,1,0,0,0,0
37234,302.5671,TRUE,7.52,2.896,1,0,0,0,0
37235,984.6133,TRUE,113.29,171.6019,1,0.33333,0,0,0
37236,96.8189,FALSE,187.39,3.503,0.881481481,0.04651,0,0,0.22
37237,859.193,TRUE,42.29,106.6533,1,1,0,0,29.25
37238,129.7448,FALSE,2621.81,18.3556,0.858778626,0,0,0,5.4
37239,94.5956,FALSE,344.01,6.2633,0.901754386,0,0,0,0.51
37240,242.638,TRUE,72.28,6.6752,0.903030303,0,0,0,0.22
37241,188.2931,TRUE,165.13,32.9924,0.956521739,0.63333,0,0,3.19
37242,78.7997,FALSE,155.81,2.5309,0.743589744,0.75,34.5,88.7712,0
37243,141.3389,FALSE,40.05,2.9226,0.975,0,0,0,0
37244,134.6919,FALSE,48.4,2.3422,1,0,31.63,81.4026,0
37245,99.8029,FALSE,24.23,1.8931,0.655172414,0,0,0,0
37246,2628.2891,TRUE,12.05,101.8903,1,0,0,0,1.08
37247,67.8225,FALSE,153.22,7.8531,0.569105691,0,0,0,0
37248,130.3223,FALSE,2716.79,7.6069,0.782539047,0.24532,0,0,57.5
37249,75.0923,FALSE,51.31,54.8829,1,0,0,0,0
37250,68.9514,FALSE,1763.74,16.1944,0.935087719,0,0,0,11.83
37251,181.0717,TRUE,55.4,31.0035,1,0,0,0,11.18
37252,96.8548,FALSE,32.39,1.669,0.85,0,0,0,3.42
37253,186.0081,TRUE,69.57,19.2352,1,0,0,0,0
37254,154.3586,TRUE,180.07,27.9293,0.901639344,0.92857,0,0,0
37255,126.2829,FALSE,88.88,122.6493,0.550561798,0,0,0,0.32
37256,3268.7933,TRUE,80.78,1133.6829,0.666666667,0,0,0,47.88
37257,196.9348,TRUE,43.28,24.7317,0.833333333,0,0,0,0
37258,41.2929,FALSE,269.1,3.8825,0.964705882,0.89361,0,0,0.66
37259,34.7423,FALSE,50.36,1.5306,0.9375,0,0,0,0
37260,16.688,FALSE,1913.06,3.5947,0.640144665,0.22996,150.85,341.6886,30.32
37261,291.1228,TRUE,145.76,35.1685,1,0.83333,31.57,81.2353,0
37262,110.2658,FALSE,149.97,6.4641,0.380952381,0,0,0,35.94
37263,306.2543,TRUE,2.1,5.8466,1,1,0,0,0
37264,161.8663,TRUE,98.18,5.5058,0.873239437,0.90322,0,0,7.15
37265,130.3069,FALSE,179.39,6.1729,0.932432432,0,0,0,0
37266,175.9798,TRUE,52.1,25.2372,1,0,0,0,0
37267,277.3869,TRUE,87.73,91.4341,0.896,0,0,0,3.72
37268,36.0215,FALSE,436.53,2.8761,0.880412371,0,0,0,22.12
37269,151.212,TRUE,107.43,1.9696,0.897435897,0.1875,21.98,49.7861,7.73
37270,1647.5617,TRUE,17.48,55.8132,1,0,0,0,0
37271,156.7828,TRUE,48.9,2.5311,0.8,0,0,0,26.59
37272,175.55,TRUE,89.4,3.9255,0.970149254,0,0,0,0
37273,52.214,FALSE,631.84,3.4944,0.768115942,0.06535,0,0,0.45
37274,18.6472,FALSE,7039.81,1.4417,0.517292127,0.52453,0,0,515.51
37275,352.6564,TRUE,2645,22.8246,0.236686391,0.14898,0,0,5.3
37276,280.6152,TRUE,4.99,1.1603,0.833333333,1,0,0,0
37277,332.5335,TRUE,89.03,90.9744,0.935483871,0,0,0,0
37278,353.9142,TRUE,62.02,30.1878,0.692307692,0.71428,0,0,0.32
37279,56.1863,FALSE,146.57,7.2348,0.75,0,0,0,38.66
37280,96.1042,FALSE,74.13,4.7068,1,1,0,0,0
37281,159.3473,TRUE,495.29,5.9395,0.669565217,0.77692,0,0,38.44
37282,966.441,TRUE,82.09,374.6877,1,0,0,0,0
37283,84.8645,FALSE,167.32,2.8138,0.85483871,0.14705,0,0,37.87
37284,205.3968,TRUE,6.99,9.4183,1,0,0,0,0
37285,572.9786,TRUE,143.22,119.3765,0.93495935,0,17.42,44.8254,51.99
37286,227.4877,TRUE,22.58,24.304,1,0,0,0,0
37287,1886.1093,TRUE,111.97,513.1395,1,0.60606,0,0,0
37288,255.6328,TRUE,264.31,13.5663,0.882882883,0.3931,0,0,42.22
37289,267.0371,TRUE,90.64,14.644,0.837209302,0.92857,0,0,0.85
37290,2474.1058,TRUE,25.69,260.9441,1,0,0,0,2.13
37291,179.3984,TRUE,449.77,47.2424,0.793103448,0,26.49,60,0
37292,210.3546,TRUE,7.63,14.6234,1,0,0,0,1.59
37293,136.8647,FALSE,109.2,1.5907,0.698564593,0,0,0,1.25
37294,87.5648,FALSE,49.17,2.7228,1,0,0,0,0
37295,85.5747,FALSE,731.71,6.474,0.843930636,0.64285,0,0,5.68
37296,178.704,TRUE,116.65,18.8953,0.914396887,0.95049,0,0,0.3
37297,149.3327,FALSE,95.29,15.58,1,0.83333,0,0,39.36
37298,45.1448,FALSE,935.37,1.3135,0.931407942,0,0,0,17.52
37299,125.4788,FALSE,89.31,15.1543,0.875,0.90909,0,0,0
37300,275.5154,TRUE,34.61,10.414,1,1,0,0,0
